Quantil,Halstead Volume,Cyclomatic Complexity (CC),Lines Of Code (LOC),Microsoft Maintainability Index (MI),Maintainability Index (MI) - calculated
0.95569,797.7406616000028,5.0,39.0,84.0,44
0.9557,797.8267699999994,5.0,39.0,84.0,44
0.95571,797.83,5.0,39.0,84.0,44
0.95572,797.83,5.0,39.0,84.0,44
0.95573,797.83,5.0,39.0,84.0,44
0.95574,797.86,5.0,39.0,84.0,44
0.95575,798.0,5.0,39.0,84.0,44
0.95576,798.0102944000001,5.0,39.0,84.0,44
0.95577,798.06,5.0,39.0,84.0,44
0.95578,798.06,5.0,39.0,84.0,44
0.95579,798.1,5.0,39.0,84.0,44
0.9558,798.2021680000017,5.0,39.0,84.0,44
0.95581,798.2883082,5.0,39.0,84.0,44
0.95582,798.5050463999947,5.0,39.0,84.0,44
0.95583,798.65,5.0,39.0,84.0,44
0.95584,798.6996384000009,5.0,39.0,84.0,44
0.95585,798.8095330000006,5.0,39.0,84.0,44
0.95586,799.1628911999893,5.0,39.0,84.0,44
0.95587,799.5766363999982,5.0,39.0,84.0,44
0.95588,799.7838687999989,5.0,39.0,84.0,44
0.95589,799.86,5.0,39.0,84.0,44
0.9559,799.93,5.0,39.0,84.0,44
0.95591,799.9624113999996,5.0,39.0,84.0,44
0.95592,800.0,5.0,39.0,84.0,44
0.95593,800.0395783999993,5.0,39.0,84.0,44
0.95594,800.1826339999988,5.0,39.0,84.0,44
0.95595,800.58,5.0,39.0,84.0,44
0.95596,800.65,5.0,39.0,84.0,44
0.95597,800.65,5.0,39.0,84.0,44
0.95598,800.6713891999985,5.0,39.0,84.0,44
0.95599,800.72,5.0,39.0,84.0,44
0.956,800.92,5.0,39.0,84.0,44
0.95601,800.92,5.0,39.0,84.0,44
0.95602,800.9635844000002,5.0,39.0,84.0,44
0.95603,800.97,5.0,39.0,84.0,44
0.95604,801.3685567999992,5.0,39.0,84.0,44
0.95605,801.41,5.0,39.0,84.0,44
0.95606,801.41,5.0,39.0,84.0,44
0.95607,801.41,5.0,39.0,84.0,44
0.95608,801.41,5.0,39.0,84.0,44
0.95609,801.43,5.0,39.0,84.0,44
0.9561,801.43,5.0,39.0,84.0,44
0.95611,801.43,5.0,39.0,84.0,44
0.95612,801.81,5.0,39.0,84.0,44
0.95613,801.91,5.0,39.0,84.0,44
0.95614,802.0755123999998,5.0,39.0,84.0,44
0.95615,802.26,5.0,39.0,84.0,44
0.95616,802.2721856000019,5.0,39.0,84.0,44
0.95617,802.54,5.0,39.0,84.0,44
0.95618,802.54,5.0,39.0,84.0,44
0.95619,802.7882949999968,5.0,39.0,84.0,44
0.9562,802.94,5.0,39.0,84.0,44
0.95621,802.9939430000005,5.0,39.0,84.0,44
0.95622,803.09,5.0,39.0,84.0,44
0.95623,803.34,5.0,39.0,84.0,44
0.95624,803.34,5.0,39.0,84.0,44
0.95625,803.34,5.0,39.0,84.0,44
0.95626,803.3670288,5.0,39.0,84.0,44
0.95627,803.38,5.0,39.0,84.0,44
0.95628,803.46,5.0,39.0,84.0,44
0.95629,803.52,5.0,39.0,84.0,44
0.9563,803.55,5.0,39.0,84.0,44
0.95631,803.61,5.0,39.0,84.0,44
0.95632,803.61,5.0,39.0,84.0,44
0.95633,803.61,5.0,39.0,84.0,44
0.95634,803.61,5.0,39.0,84.0,44
0.95635,803.76,5.0,39.0,84.0,44
0.95636,803.82,5.0,39.0,84.0,44
0.95637,803.82,5.0,39.0,84.0,44
0.95638,803.82,5.0,39.0,84.0,44
0.95639,803.9097580000001,5.0,39.0,84.0,44
0.9564,804.0,5.0,39.0,84.0,44
0.95641,804.0,5.0,39.0,84.0,44
0.95642,804.2040652000026,5.0,39.0,84.0,44
0.95643,804.6875230000002,5.0,39.0,84.0,44
0.95644,804.94,5.0,39.0,84.0,44
0.95645,804.94,5.0,39.0,84.0,44
0.95646,805.2820359999954,5.0,39.0,84.0,44
0.95647,805.42,5.0,39.0,84.0,44
0.95648,805.42,5.0,39.0,84.0,44
0.95649,805.48,5.0,39.0,84.0,44
0.9565,805.48,5.0,39.0,84.0,44
0.95651,805.6353731999989,5.0,39.0,84.0,44
0.95652,805.68,5.0,39.0,84.0,44
0.95653,805.92,5.0,39.0,84.0,44
0.95654,806.335046799999,5.0,39.0,84.0,44
0.95655,806.44,5.0,39.0,84.0,44
0.95656,806.5500624000005,5.0,39.0,84.0,44
0.95657,806.58,5.0,39.0,84.0,44
0.95658,806.58,5.0,39.0,84.0,44
0.95659,806.58,5.0,39.0,84.0,44
0.9566,806.58,5.0,39.0,84.0,44
0.95661,806.58,5.0,39.0,84.0,44
0.95662,806.79,5.0,39.0,84.0,44
0.95663,806.79,5.0,39.0,84.0,44
0.95664,806.8510272000011,5.0,39.0,84.0,44
0.95665,806.93,5.0,39.0,84.0,44
0.95666,807.0,5.0,39.0,84.0,44
0.95667,807.07,5.0,39.0,84.0,44
0.95668,807.07,5.0,39.0,84.0,44
0.95669,807.0998254000011,5.0,39.0,84.0,44
0.9567,807.1154440000001,5.0,39.0,84.0,44
0.95671,807.22,5.0,39.0,84.0,44
0.95672,807.22,5.0,39.0,84.0,44
0.95673,807.2492945999929,5.0,39.0,84.0,44
0.95674,807.7517008000018,5.0,39.0,84.0,44
0.95675,808.0,5.0,39.0,84.0,44
0.95676,808.26,5.0,39.0,84.0,44
0.95677,808.4,5.0,39.0,84.0,44
0.95678,808.4,5.0,39.0,84.0,44
0.95679,808.51,5.0,39.0,84.0,44
0.9568,808.6523359999945,5.0,39.0,84.0,44
0.95681,808.8591692000028,5.0,39.0,84.0,44
0.95682,808.9183208000002,5.0,39.0,84.0,44
0.95683,808.99,5.0,39.0,84.0,44
0.95684,809.1973455999996,5.0,39.0,84.0,44
0.95685,809.24,5.0,39.0,84.0,44
0.95686,809.24,5.0,39.0,84.0,44
0.95687,809.24,5.0,39.0,84.0,44
0.95688,809.3893039999957,5.0,39.0,84.0,44
0.95689,809.39,5.0,39.0,84.0,44
0.9569,809.39,5.0,39.0,84.0,44
0.95691,809.39,5.0,39.0,84.0,44
0.95692,809.46,5.0,39.0,84.0,44
0.95693,809.46,5.0,39.0,84.0,44
0.95694,809.6357467999999,5.0,39.0,84.0,44
0.95695,809.77,5.0,39.0,84.0,44
0.95696,809.77,5.0,39.0,84.0,44
0.95697,809.82,5.0,39.0,84.0,44
0.95698,810.0,5.0,40.0,84.0,44
0.95699,810.0,5.0,40.0,84.0,44
0.957,810.77,5.0,40.0,84.0,44
0.95701,810.8534440000006,5.0,40.0,84.0,44
0.95702,810.97,5.0,40.0,84.0,44
0.95703,811.1492954000036,5.0,40.0,84.0,44
0.95704,811.2179263999953,5.0,40.0,84.0,44
0.95705,811.44,5.0,40.0,84.0,44
0.95706,811.54,5.0,40.0,84.0,44
0.95707,811.7696885999993,5.0,40.0,84.0,44
0.95708,811.8,5.0,40.0,84.0,44
0.95709,811.8836768000014,5.0,40.0,84.0,44
0.9571,811.96,5.0,40.0,84.0,44
0.95711,811.983721599998,5.0,40.0,84.0,44
0.95712,812.4962528000003,5.0,40.0,84.0,44
0.95713,812.51,5.0,40.0,84.0,44
0.95714,812.51,5.0,40.0,84.0,44
0.95715,812.5263679999998,5.0,40.0,84.0,44
0.95716,812.67,5.0,40.0,84.0,44
0.95717,812.72,5.0,40.0,84.0,44
0.95718,812.79,5.0,40.0,84.0,44
0.95719,812.79,5.0,40.0,84.0,44
0.9572,812.8192879999997,5.0,40.0,84.0,44
0.95721,812.86,5.0,40.0,84.0,44
0.95722,812.91,5.0,40.0,84.0,44
0.95723,812.9328866000004,5.0,40.0,84.0,44
0.95724,813.02,5.0,40.0,84.0,44
0.95725,813.02,5.0,40.0,84.0,44
0.95726,813.0299772000001,5.0,40.0,84.0,44
0.95727,813.226969199996,5.0,40.0,84.0,44
0.95728,813.36,5.0,40.0,84.0,44
0.95729,813.4151165999996,5.0,40.0,84.0,44
0.9573,813.4410120000003,5.0,40.0,84.0,44
0.95731,813.46,5.0,40.0,84.0,44
0.95732,813.7369791999879,5.0,40.0,84.0,44
0.95733,813.9836103999999,5.0,40.0,84.0,44
0.95734,814.141382799999,5.0,40.0,84.0,43
0.95735,814.25,5.0,40.0,84.0,43
0.95736,814.26,5.0,40.0,84.0,43
0.95737,814.35,5.0,40.0,84.0,43
0.95738,814.5191251999963,5.0,40.0,84.0,43
0.95739,815.15,5.0,40.0,84.0,43
0.9574,815.1568280000004,5.0,40.0,84.0,43
0.95741,815.16,5.0,40.0,84.0,43
0.95742,815.16,5.0,40.0,84.0,43
0.95743,815.1647245999999,5.0,40.0,84.0,43
0.95744,815.17,5.0,40.0,84.0,43
0.95745,815.17,5.0,40.0,84.0,43
0.95746,815.4,5.0,40.0,84.0,43
0.95747,815.6440544000035,5.0,40.0,84.0,43
0.95748,815.9250255999965,5.0,40.0,84.0,43
0.95749,816.0,5.0,40.0,84.0,43
0.9575,816.0,5.0,40.0,84.0,43
0.95751,816.0,5.0,40.0,84.0,43
0.95752,816.0,5.0,40.0,84.0,43
0.95753,816.6,5.0,40.0,84.0,43
0.95754,816.6846123999945,5.0,40.0,84.0,43
0.95755,816.83,5.0,40.0,84.0,43
0.95756,817.0367503999983,5.0,40.0,84.0,43
0.95757,817.19,5.0,40.0,84.0,43
0.95758,817.19,5.0,40.0,84.0,43
0.95759,817.19,5.0,40.0,84.0,43
0.9576,817.4267999999988,5.0,40.0,84.0,43
0.95761,817.49,5.0,40.0,84.0,43
0.95762,817.49,5.0,40.0,84.0,43
0.95763,817.6373720000067,5.0,40.0,84.0,43
0.95764,817.69,5.0,40.0,84.0,43
0.95765,817.88,5.0,40.0,84.0,43
0.95766,817.92,5.0,40.0,84.0,43
0.95767,818.3452817999985,5.0,40.0,84.0,43
0.95768,818.3642368000001,5.0,40.0,84.0,43
0.95769,818.44,5.0,40.0,84.0,43
0.9577,818.5147639999992,5.0,40.0,84.0,43
0.95771,818.54,5.0,40.0,84.0,43
0.95772,818.8452920000002,5.0,40.0,84.0,43
0.95773,818.89,5.0,40.0,84.0,43
0.95774,818.9163228000002,5.0,40.0,84.0,43
0.95775,818.92,5.0,40.0,84.0,43
0.95776,818.9374591999975,5.0,40.0,84.0,43
0.95777,819.04,5.0,40.0,84.0,43
0.95778,819.04,5.0,40.0,84.0,43
0.95779,819.0894837999999,5.0,40.0,84.0,43
0.9578,819.1217400000015,5.0,40.0,84.0,43
0.95781,819.4631654000015,5.0,40.0,84.0,43
0.95782,819.75,5.0,40.0,84.0,43
0.95783,820.0001511999988,5.0,40.0,84.0,43
0.95784,820.12,5.0,40.0,84.0,43
0.95785,820.3732960000029,5.0,40.0,84.0,43
0.95786,820.6,5.0,40.0,84.0,43
0.95787,820.864872600002,5.0,40.0,84.0,43
0.95788,820.95,5.0,40.0,84.0,43
0.95789,820.95,5.0,40.0,84.0,43
0.9579,820.9921900000002,5.0,40.0,84.0,43
0.95791,821.06,5.0,40.0,84.0,43
0.95792,821.06,5.0,40.0,84.0,43
0.95793,821.06,5.0,40.0,84.0,43
0.95794,821.06,5.0,40.0,84.0,43
0.95795,821.32,5.0,40.0,84.0,43
0.95796,821.32,5.0,40.0,84.0,43
0.95797,821.32,5.0,40.0,84.0,43
0.95798,821.68,5.0,40.0,84.0,43
0.95799,821.68,5.0,40.0,84.0,43
0.958,821.68,5.0,40.0,84.0,43
0.95801,821.9504518000033,5.0,40.0,84.0,43
0.95802,822.0,5.0,40.0,84.0,43
0.95803,822.0,5.0,40.0,84.0,43
0.95804,822.0105775999999,5.0,40.0,84.0,43
0.95805,822.04,5.0,40.0,84.0,43
0.95806,822.0411064000002,5.0,40.0,84.0,43
0.95807,822.2127416000003,5.0,40.0,84.0,43
0.95808,822.24,5.0,40.0,84.0,43
0.95809,822.44,5.0,40.0,84.0,43
0.9581,822.5,5.0,40.0,84.0,43
0.95811,822.5297136000008,5.0,40.0,84.0,43
0.95812,822.9880784000003,5.0,40.0,84.0,43
0.95813,823.0818287999998,5.0,40.0,84.0,43
0.95814,823.57,5.0,40.0,84.0,43
0.95815,823.6591029999967,5.0,40.0,84.0,43
0.95816,823.92,5.0,40.0,84.0,43
0.95817,824.0,5.0,40.0,84.0,43
0.95818,824.0149771999995,5.0,40.0,84.0,43
0.95819,824.1177179999987,5.0,40.0,84.0,43
0.9582,824.37,5.0,40.0,84.0,43
0.95821,824.3705430000005,5.0,40.0,84.0,43
0.95822,824.64,5.0,40.0,84.0,43
0.95823,824.64,5.0,40.0,84.0,43
0.95824,824.64,5.0,40.0,84.0,43
0.95825,824.640565,5.0,40.0,84.0,43
0.95826,824.7491831999982,5.0,40.0,84.0,43
0.95827,824.82,5.0,40.0,84.0,43
0.95828,824.82,5.0,40.0,84.0,43
0.95829,824.86,5.0,40.0,84.0,43
0.9583,824.86,5.0,40.0,84.0,43
0.95831,824.9,5.0,40.0,84.0,43
0.95832,824.99,5.0,40.0,84.0,43
0.95833,825.02,5.0,40.0,84.0,43
0.95834,825.0370192000001,5.0,40.0,84.0,43
0.95835,825.06,5.0,40.0,84.0,43
0.95836,825.06,5.0,40.0,84.0,43
0.95837,825.36,5.0,40.0,84.0,43
0.95838,825.36,5.0,40.0,84.0,43
0.95839,825.6937110000007,5.0,40.0,84.0,43
0.9584,825.8605759999995,5.0,40.0,84.0,43
0.95841,826.1354515999934,5.0,40.0,84.0,43
0.95842,826.56,5.0,40.0,84.0,43
0.95843,826.56,5.0,40.0,84.0,43
0.95844,826.57,5.0,40.0,84.0,43
0.95845,826.57,5.0,40.0,84.0,43
0.95846,826.57,5.0,40.0,84.0,43
0.95847,826.73,5.0,40.0,84.0,43
0.95848,826.73,5.0,40.0,84.0,43
0.95849,826.7449511999986,5.0,40.0,84.0,43
0.9585,826.96,5.0,40.0,84.0,43
0.95851,826.96,5.0,40.0,84.0,43
0.95852,826.96,5.0,40.0,84.0,43
0.95853,827.0581317999994,5.0,40.0,84.0,43
0.95854,827.19,5.0,40.0,84.0,43
0.95855,827.3467170000009,5.0,40.0,84.0,43
0.95856,827.45,5.0,40.0,84.0,43
0.95857,827.45,5.0,40.0,84.0,43
0.95858,827.63,5.0,40.0,84.0,43
0.95859,827.63,5.0,40.0,84.0,43
0.9586,828.0,5.0,40.0,84.0,43
0.95861,828.0,5.0,40.0,84.0,43
0.95862,828.0636512000021,5.0,40.0,84.0,43
0.95863,828.17,5.0,40.0,84.0,43
0.95864,828.17,5.0,40.0,84.0,43
0.95865,828.27,5.0,40.0,84.0,43
0.95866,828.27,5.0,40.0,84.0,43
0.95867,828.2733521999997,5.0,40.0,84.0,43
0.95868,828.3487447999981,5.0,40.0,84.0,43
0.95869,828.53,5.0,40.0,84.0,43
0.9587,828.6832380000004,5.0,40.0,84.0,43
0.95871,828.7,5.0,40.0,84.0,43
0.95872,828.901084799995,5.0,40.0,84.0,43
0.95873,829.17,5.0,40.0,84.0,43
0.95874,829.2695428000003,5.0,40.0,84.0,43
0.95875,829.27,5.0,40.0,84.0,43
0.95876,829.45,5.0,40.0,84.0,43
0.95877,829.45,5.0,40.0,84.0,43
0.95878,829.4514319999959,5.0,40.0,84.0,43
0.95879,829.6932608000003,5.0,40.0,84.0,43
0.9588,829.83,5.0,40.0,84.0,43
0.95881,830.175300400004,5.0,40.0,84.0,43
0.95882,830.2248032000009,5.0,40.0,84.0,43
0.95883,830.3,5.0,40.0,84.0,43
0.95884,830.3703775999998,5.0,40.0,84.0,43
0.95885,830.42,5.0,40.0,84.0,43
0.95886,830.4233876000004,5.0,40.0,84.0,43
0.95887,830.45,5.0,40.0,84.0,43
0.95888,830.55,5.0,40.0,84.0,43
0.95889,830.7395417999927,5.0,40.0,84.0,43
0.9589,830.84,5.0,40.0,84.0,43
0.95891,831.0100314000007,5.0,40.0,84.0,43
0.95892,831.05,5.0,40.0,84.0,43
0.95893,831.05,5.0,40.0,84.0,43
0.95894,831.09,5.0,40.0,84.0,43
0.95895,831.3695019999909,5.0,40.0,84.0,43
0.95896,831.941768000001,5.0,40.0,84.0,43
0.95897,832.1104170000015,5.0,40.0,84.0,43
0.95898,832.16,5.0,40.0,84.0,43
0.95899,832.2134780000016,5.0,40.0,84.0,43
0.959,832.26,5.0,40.0,84.0,43
0.95901,832.2642853999981,5.0,40.0,84.0,43
0.95902,832.4119103999994,5.0,40.0,84.0,43
0.95903,832.52,5.0,40.0,84.0,43
0.95904,832.52,5.0,40.0,84.0,43
0.95905,832.87,5.0,40.0,84.0,43
0.95906,832.8964124,5.0,40.0,84.0,43
0.95907,833.19,5.0,40.0,84.0,43
0.95908,833.5071128000004,5.0,40.0,84.0,43
0.95909,833.5216886000027,5.0,40.0,84.0,43
0.9591,833.59,5.0,40.0,84.0,43
0.95911,833.59,5.0,40.0,84.0,43
0.95912,833.59,5.0,40.0,84.0,43
0.95913,833.6471636000107,5.0,40.0,84.0,43
0.95914,833.9128004000007,5.0,40.0,84.0,43
0.95915,833.98,5.0,40.0,84.0,43
0.95916,834.0,5.0,40.0,84.0,43
0.95917,834.0,5.0,40.0,84.0,43
0.95918,834.0814384000004,5.0,40.0,84.0,43
0.95919,834.1,5.0,40.7991800000018,84.0,43
0.9592,834.13,5.0,41.0,84.0,43
0.95921,834.1430248000007,5.0,41.0,84.0,43
0.95922,834.3871071999986,5.0,41.0,84.0,43
0.95923,834.4540824000002,5.0,41.0,84.0,43
0.95924,834.46,5.0,41.0,84.0,43
0.95925,834.76,5.0,41.0,84.0,43
0.95926,834.76,5.0,41.0,84.0,43
0.95927,835.09,5.0,41.0,84.0,43
0.95928,835.29,5.0,41.0,84.0,43
0.95929,835.29,5.0,41.0,84.0,43
0.9593,835.29,5.0,41.0,84.0,43
0.95931,835.34,5.0,41.0,84.0,43
0.95932,835.3842079999949,5.0,41.0,84.0,43
0.95933,835.5884259999997,5.0,41.0,84.0,43
0.95934,835.78,5.0,41.0,84.0,43
0.95935,835.81,5.0,41.0,84.0,43
0.95936,835.8812191999942,5.0,41.0,84.0,43
0.95937,836.23,5.0,41.0,84.0,43
0.95938,836.2540107999998,5.0,41.0,84.0,43
0.95939,836.28,5.0,41.0,84.0,43
0.9594,836.28,5.0,41.0,84.0,43
0.95941,836.3331018000002,5.0,41.0,84.0,43
0.95942,836.48,5.0,41.0,84.0,43
0.95943,836.8246583999996,5.0,41.0,84.0,43
0.95944,836.87,5.0,41.0,84.0,43
0.95945,836.87,5.0,41.0,84.0,43
0.95946,837.0874687999999,5.0,41.0,84.0,43
0.95947,837.1116934000003,5.0,41.0,84.0,43
0.95948,837.12,5.0,41.0,84.0,43
0.95949,837.293944999995,5.0,41.0,84.0,43
0.9595,837.69,5.0,41.0,84.0,43
0.95951,837.69,5.0,41.0,84.0,43
0.95952,837.7142719999995,5.0,41.0,84.0,43
0.95953,837.9047052000027,5.0,41.0,84.0,43
0.95954,838.2802375999995,5.0,41.0,84.0,43
0.95955,838.74,5.0,41.0,84.0,43
0.95956,838.7615328000009,5.0,41.0,84.0,43
0.95957,838.78,5.0,41.0,84.0,43
0.95958,839.1158284000007,5.0,41.0,84.0,43
0.95959,839.52,5.0,41.0,84.0,43
0.9596,839.52,5.0,41.0,84.0,43
0.95961,839.54,5.0,41.0,84.0,43
0.95962,839.54,5.0,41.0,84.0,43
0.95963,839.58,5.0,41.0,84.0,43
0.95964,839.6379671999998,5.0,41.0,84.0,43
0.95965,839.7062919999997,5.0,41.0,84.0,43
0.95966,839.7168207999995,5.0,41.0,84.0,43
0.95967,839.94,5.0,41.0,84.0,43
0.95968,840.0,5.0,41.0,84.0,43
0.95969,840.0,5.0,41.0,84.0,43
0.9597,840.07,5.0,41.0,84.0,43
0.95971,840.1894647999981,5.0,41.0,84.0,43
0.95972,840.21,5.0,41.0,84.0,43
0.95973,840.75,5.0,41.0,84.0,43
0.95974,840.86,5.0,41.0,84.0,43
0.95975,840.93,5.0,41.0,84.0,43
0.95976,840.93,5.0,41.0,84.0,43
0.95977,841.0785722,5.0,41.0,84.0,43
0.95978,841.2,5.0,41.0,84.0,43
0.95979,841.2118476000004,5.0,41.0,84.0,43
0.9598,841.22,5.0,41.0,84.0,43
0.95981,841.29,5.0,41.0,84.0,43
0.95982,841.8887671999995,5.0,41.0,84.0,43
0.95983,842.0,5.0,41.0,84.0,43
0.95984,842.0,5.0,41.0,84.0,43
0.95985,842.07,5.0,41.0,84.0,43
0.95986,842.07,5.0,41.0,84.0,43
0.95987,842.16,5.0,41.0,84.0,43
0.95988,842.16,5.0,41.0,84.0,43
0.95989,842.3433068000043,5.0,41.0,84.0,43
0.9599,842.7487800000002,5.0,41.0,84.0,43
0.95991,842.8,5.0,41.0,84.0,43
0.95992,843.13,5.0,41.0,84.0,43
0.95993,843.13,5.0,41.0,84.0,43
0.95994,843.19,5.0,41.0,84.0,43
0.95995,843.3025459999958,5.0,41.0,84.0,43
0.95996,843.3393968000031,5.0,41.0,84.0,43
0.95997,843.4964271999988,5.0,41.0,84.0,43
0.95998,843.55,5.0,41.0,84.0,43
0.95999,843.8927627999929,5.0,41.0,84.0,43
0.96,844.08,5.0,41.0,84.0,43
0.96001,844.08,5.0,41.0,84.0,43
0.96002,844.08,5.0,41.0,84.0,43
0.96003,844.2801252000011,5.0,41.0,84.0,43
0.96004,844.4951864,5.0,41.0,84.0,43
0.96005,844.5941369999986,5.0,41.0,84.0,43
0.96006,844.69,5.0,41.0,84.0,43
0.96007,844.69,5.0,41.0,84.0,43
0.96008,844.92,5.0,41.0,84.0,43
0.96009,845.0080163999991,5.0,41.0,84.0,43
0.9601,845.1,5.0,41.0,84.0,43
0.96011,845.19,5.0,41.0,84.0,43
0.96012,845.3413008000009,5.0,41.0,84.0,43
0.96013,845.5866975999996,5.0,41.0,84.0,43
0.96014,845.66,5.0,41.0,84.0,43
0.96015,845.75,5.0,41.0,84.0,43
0.96016,845.7566304000002,5.0,41.0,84.0,43
0.96017,845.77,5.0,41.0,84.0,43
0.96018,845.84,6.0,41.0,84.0,43
0.96019,845.84,6.0,41.0,84.0,43
0.9602,845.97,6.0,41.0,84.0,43
0.96021,845.97,6.0,41.0,84.0,43
0.96022,846.0,6.0,41.0,84.0,43
0.96023,846.0,6.0,41.0,84.0,43
0.96024,846.0349823999987,6.0,41.0,84.0,43
0.96025,846.16,6.0,41.0,84.0,43
0.96026,846.16,6.0,41.0,84.0,43
0.96027,846.1668081999998,6.0,41.0,84.0,43
0.96028,846.19,6.0,41.0,84.0,43
0.96029,846.19,6.0,41.0,84.0,43
0.9603,846.2224900000004,6.0,41.0,84.0,43
0.96031,846.4927982000003,6.0,41.0,84.0,43
0.96032,846.5434431999992,6.0,41.0,84.0,43
0.96033,846.58,6.0,41.0,84.0,43
0.96034,846.58,6.0,41.0,84.0,43
0.96035,846.5833269999997,6.0,41.0,84.0,43
0.96036,847.1,6.0,41.0,84.0,43
0.96037,847.1,6.0,41.0,84.0,43
0.96038,847.3108012000014,6.0,41.0,84.0,43
0.96039,847.73,6.0,41.0,84.0,43
0.9604,847.7883919999996,6.0,41.0,84.0,43
0.96041,847.82,6.0,41.0,84.0,43
0.96042,847.82,6.0,41.0,84.0,43
0.96043,847.82,6.0,41.0,84.0,43
0.96044,847.87,6.0,41.0,84.0,43
0.96045,847.87,6.0,41.0,84.0,43
0.96046,847.9019367999939,6.0,41.0,84.0,43
0.96047,848.1,6.0,41.0,84.0,43
0.96048,848.1,6.0,41.0,84.0,43
0.96049,848.67,6.0,41.0,84.0,43
0.9605,848.6981000000017,6.0,41.0,84.0,43
0.96051,848.77,6.0,41.0,84.0,43
0.96052,848.8830416000005,6.0,41.0,84.0,43
0.96053,849.08,6.0,41.0,84.0,43
0.96054,849.1000328000013,6.0,41.0,84.0,43
0.96055,849.1459710000001,6.0,41.0,84.0,43
0.96056,849.15,6.0,41.0,84.0,43
0.96057,849.15,6.0,41.0,84.0,43
0.96058,849.25,6.0,41.0,84.0,43
0.96059,849.25,6.0,41.0,84.0,43
0.9606,849.3595840000012,6.0,41.0,84.0,43
0.96061,849.37,6.0,41.0,84.0,43
0.96062,849.41,6.0,41.0,84.0,43
0.96063,849.5013717999987,6.0,41.0,84.0,43
0.96064,849.8262688000015,6.0,41.0,84.0,43
0.96065,849.85,6.0,41.0,84.0,43
0.96066,849.85,6.0,41.0,84.0,43
0.96067,849.85,6.0,41.0,84.0,43
0.96068,849.86,6.0,41.0,84.0,43
0.96069,849.9446540000027,6.0,41.0,84.0,43
0.9607,850.16,6.0,41.0,84.0,43
0.96071,850.59,6.0,41.0,84.0,43
0.96072,850.86,6.0,41.0,84.0,43
0.96073,850.95,6.0,41.0,84.0,43
0.96074,851.1235011999933,6.0,41.0,84.0,43
0.96075,851.458615,6.0,41.0,84.0,43
0.96076,851.51,6.0,41.0,84.0,43
0.96077,851.51,6.0,41.0,84.0,43
0.96078,851.6,6.0,41.0,84.0,43
0.96079,851.6,6.0,41.0,84.0,43
0.9608,851.67,6.0,41.0,84.0,43
0.96081,851.7493476000033,6.0,41.0,84.0,43
0.96082,851.85,6.0,41.0,84.0,43
0.96083,851.9177082000003,6.0,41.0,84.0,43
0.96084,851.9315239999999,6.0,41.0,84.0,43
0.96085,851.99,6.0,41.0,84.0,43
0.96086,852.0,6.0,41.0,84.0,43
0.96087,852.24,6.0,41.0,84.0,43
0.96088,852.26,6.0,41.0,84.0,43
0.96089,852.26,6.0,41.0,84.0,43
0.9609,852.26,6.0,41.0,84.0,43
0.96091,852.26,6.0,41.0,84.0,43
0.96092,852.26,6.0,41.0,84.0,43
0.96093,852.9279297999959,6.0,41.0,84.0,43
0.96094,852.98,6.0,41.0,84.0,43
0.96095,853.3613309999986,6.0,41.0,84.0,43
0.96096,853.44,6.0,41.0,84.0,43
0.96097,853.46,6.0,41.0,84.0,43
0.96098,853.46,6.0,41.0,84.0,43
0.96099,853.46,6.0,41.0,84.0,43
0.961,853.68,6.0,41.0,84.0,43
0.96101,853.68,6.0,41.0,84.0,43
0.96102,853.68,6.0,41.0,84.0,43
0.96103,853.7610810000068,6.0,41.0,84.0,43
0.96104,854.03,6.0,41.0,84.0,43
0.96105,854.1588769999962,6.0,41.0,84.0,43
0.96106,854.2,6.0,41.0,84.0,43
0.96107,854.5540625999987,6.0,41.0,84.0,43
0.96108,854.9584024000078,6.0,41.0,84.0,43
0.96109,855.18,6.0,41.0,84.0,43
0.9611,855.27,6.0,41.0,84.0,43
0.96111,855.27,6.0,41.0,84.0,43
0.96112,855.27,6.0,41.0,84.0,43
0.96113,855.32,6.0,41.0,84.0,43
0.96114,855.3314372000006,6.0,41.0,84.0,43
0.96115,855.41,6.0,41.0,84.0,43
0.96116,855.41,6.0,41.0,84.0,43
0.96117,855.474171799997,6.0,41.0,84.0,43
0.96118,855.64,6.0,41.0,84.0,43
0.96119,855.8252268000006,6.0,42.0,84.0,43
0.9612,856.24,6.0,42.0,84.0,43
0.96121,856.5,6.0,42.0,84.0,43
0.96122,856.54,6.0,42.0,84.0,43
0.96123,856.634251400001,6.0,42.0,84.0,43
0.96124,857.13,6.0,42.0,84.0,43
0.96125,857.2122500000021,6.0,42.0,84.0,43
0.96126,857.3585716000005,6.0,42.0,84.0,43
0.96127,857.3909787999995,6.0,42.0,84.0,43
0.96128,857.4243648,6.0,42.0,84.0,43
0.96129,857.48,6.0,42.0,84.0,43
0.9613,857.48,6.0,42.0,84.0,43
0.96131,857.5221274000007,6.0,42.0,84.0,43
0.96132,857.826812799992,6.0,42.0,84.0,43
0.96133,857.886673799996,6.0,42.0,84.0,43
0.96134,858.0,6.0,42.0,84.0,43
0.96135,858.0523760000011,6.0,42.0,84.0,43
0.96136,858.1,6.0,42.0,84.0,43
0.96137,858.1,6.0,42.0,84.0,43
0.96138,858.3,6.0,42.0,84.0,43
0.96139,858.33,6.0,42.0,84.0,43
